"product_id","category","units_sold","price"
"P0069","Clothing",167,"59.07"
"P0125","Clothing",111,"14.17"
"P0017","Toys",70,"20.82"
"P0149","Furniture",114,"16.68"
"P0066","Clothing",106,"50.48"
"P0061","Clothing",85,"71.9"
"P0085","Electronics",76,"34.03"
"P0068","Electronics",97,"90.71"
"P0126","Clothing",107,"38.55"
"P0133","Clothing",132,"11.63"
"P0016","Clothing",52,"35.11"
"P0031","Electronics",35,"56.73"
"P0159","Electronics",99,"33.08"
"P0129","Furniture",106,"99.67"
"P0116","Furniture",79,"73.96"
"P0070","Electronics",9,"23.62"
"P0171","Electronics",52,"37.96"
"P0046","Clothing",59,"35.34"
"P0183","Electronics",82,"49.57"
"P0166","Groceries",68,"59.8"
"P0079","Furniture",57,"95.1"
"P0187","Clothing",75,"18.44"
"P0178","Clothing",101,"45.18"
"P0083","Toys",113,"17.8"
"P0125","Clothing",175,"14.99"
"P0017","Toys",70,"58.02"
"P0149","Furniture",100,"56.74"
"P0066","Clothing",104,"62.52"
"P0085","Electronics",72,"11.2"
"P0126","Clothing",145,"93.01"
"P0133","Clothing",100,"14.62"
"P0096","Toys",81,"56.12"
"P0031","Electronics",152,"65.76"
"P0159","Electronics",65,"77.44"
"P0129","Furniture",85,"49.96"
"P0116","Furniture",98,"84.88"
"P0171","Electronics",93,"92.96"
"P0175","Electronics",54,"39.83"
"P0046","Clothing",80,"77.41"
"P0067","Furniture",77,"57.49"
"P0183","Electronics",114,"22.42"
"P0187","Clothing",106,"36.48"
"P0178","Clothing",96,"65.18"
"P0057","Clothing",80,"46.02"
"P0153","Furniture",68,"47.15"
"P0083","Toys",59,"49.4"
"P0069","Clothing",100,"38.45"
"P0125","Clothing",115,"85.47"
"P0017","Toys",81,"26.01"
"P0149","Furniture",119,"91.22"
"P0061","Clothing",136,"98.47"
"P0085","Electronics",77,"57.05"
"P0126","Clothing",34,"87.48"
"P0133","Clothing",96,"36.08"
"P0096","Toys",88,"44.5"
"P0031","Electronics",146,"77.51"
"P0159","Electronics",110,"42.86"
"P0129","Furniture",96,"65.38"
"P0070","Electronics",99,"65.62"
"P0171","Electronics",83,"38.32"
"P0175","Electronics",83,"43.47"
"P0046","Clothing",95,"33.3"
"P0067","Furniture",64,"16.86"
"P0183","Electronics",62,"99.81"
"P0166","Groceries",152,"44.1"
"P0079","Furniture",107,"47.27"
"P0187","Clothing",97,"70.66"
"P0178","Clothing",79,"59.03"
"P0057","Clothing",99,"34.56"
"P0083","Toys",136,"78.89"
"P0069","Clothing",140,"77.58"
"P0125","Clothing",74,"98.91"
"P0017","Toys",80,"13.28"
"P0149","Furniture",67,"70.66"
"P0094","Groceries",132,"43.58"
"P0066","Clothing",130,"17.62"
"P0061","Clothing",91,"34.45"
"P0068","Electronics",64,"28.4"
"P0126","Clothing",122,"73.13"
"P0096","Toys",81,"33.99"
"P0016","Clothing",59,"73.83"
"P0031","Electronics",89,"58.22"
"P0159","Electronics",70,"75.23"
"P0116","Furniture",87,"25.72"
"P0070","Electronics",95,"10.02"
"P0171","Electronics",72,"22.58"
"P0175","Electronics",95,"14.35"
"P0046","Clothing",93,"28.52"
"P0067","Furniture",132,"43.85"
"P0166","Groceries",94,"10.32"
"P0079","Furniture",123,"43.14"
"P0187","Clothing",69,"85.41"
"P0057","Clothing",46,"38.61"
"P0153","Furniture",103,"91.33"
"P0069","Clothing",50,"37.23"
"P0125","Clothing",93,"94.46"
"P0017","Toys",101,"91.57"
"P0149","Furniture",58,"11.69"
"P0094","Groceries",51,"33.29"
"P0061","Clothing",94,"31.98"
"P0085","Electronics",38,"97.2"
"P0068","Electronics",115,"43.8"
"P0126","Clothing",103,"36.65"
"P0133","Clothing",39,"78.95"
"P0096","Toys",113,"87.52"
"P0016","Clothing",110,"71.79"
"P0159","Electronics",149,"15.03"
"P0129","Furniture",56,"53.1"
"P0116","Furniture",114,"98.34"
"P0070","Electronics",55,"80.05"
"P0171","Electronics",133,"99.95"
"P0175","Electronics",28,"89.86"
"P0046","Clothing",116,"57.36"
"P0067","Furniture",101,"43.05"
"P0183","Electronics",155,"33.9"
"P0166","Groceries",48,"83.54"
"P0079","Furniture",120,"68.2"
"P0187","Clothing",1,"14.25"
"P0178","Clothing",80,"76.5"
"P0057","Clothing",115,"70.17"
"P0153","Furniture",149,"57.85"
"P0083","Toys",34,"13.26"
"P0069","Clothing",129,"85.89"
"P0125","Clothing",81,"33.79"
"P0149","Furniture",60,"76.95"
"P0094","Groceries",66,"21.15"
"P0066","Clothing",89,"94.82"
"P0061","Clothing",56,"34.96"
"P0085","Electronics",44,"99.76"
"P0068","Electronics",93,"68.01"
"P0016","Clothing",73,"66"
"P0031","Electronics",74,"51.67"
"P0159","Electronics",122,"98.62"
"P0116","Furniture",72,"52.61"
"P0070","Electronics",83,"24.36"
"P0171","Electronics",96,"36.43"
"P0175","Electronics",48,"38.77"
"P0046","Clothing",144,"67.05"
"P0183","Electronics",77,"25.89"
"P0079","Furniture",101,"85.06"
"P0187","Clothing",75,"95.88"
"P0178","Clothing",63,"42.6"
"P0153","Furniture",52,"56.94"
"P0083","Toys",77,"75.78"
"P0069","Clothing",38,"60.67"
"P0125","Clothing",102,"17.39"
"P0149","Furniture",71,"81.14"
"P0094","Groceries",63,"76.49"
"P0061","Clothing",88,"56.76"
"P0085","Electronics",122,"42.02"
"P0068","Electronics",73,"86.8"
"P0126","Clothing",77,"49.75"
"P0133","Clothing",95,"37.6"
"P0096","Toys",142,"66.19"
"P0129","Furniture",183,"55.1"
"P0116","Furniture",158,"67.07"
"P0070","Electronics",51,"75.3"
"P0171","Electronics",57,"54.78"
"P0067","Furniture",185,"55.47"
"P0166","Groceries",120,"60.9"
"P0079","Furniture",94,"46.55"
"P0187","Clothing",129,"40.06"
"P0178","Clothing",132,"11.62"
"P0153","Furniture",53,"81.49"
"P0083","Toys",147,"24.96"
"P0069","Clothing",111,"75.04"
"P0017","Toys",200,"63.22"
"P0149","Furniture",62,"36.47"
"P0094","Groceries",77,"58.71"
"P0066","Clothing",56,"30.86"
"P0061","Clothing",93,"72.48"
"P0085","Electronics",69,"78.96"
"P0068","Electronics",119,"13.56"
"P0126","Clothing",60,"63.29"
"P0133","Clothing",114,"58.91"
"P0016","Clothing",155,"10.72"
"P0159","Electronics",95,"88.37"
"P0129","Furniture",80,"28.73"
"P0070","Electronics",62,"10.67"
"P0171","Electronics",120,"54.58"
"P0175","Electronics",105,"61.47"
"P0046","Clothing",76,"77.27"
"P0067","Furniture",88,"14.46"
"P0183","Electronics",113,"22.18"
"P0079","Furniture",86,"95.34"
"P0187","Clothing",54,"98.89"
"P0178","Clothing",106,"61.23"
"P0057","Clothing",65,"84.24"
"P0153","Furniture",115,"42.78"
"P0083","Toys",103,"88.51"
"P0069","Clothing",46,"30.5"
"P0125","Clothing",85,"12.47"
"P0017","Toys",94,"60.2"
"P0149","Furniture",56,"30.4"
"P0094","Groceries",107,"44.47"
"P0066","Clothing",36,"51.47"
"P0061","Clothing",118,"77"
"P0085","Electronics",85,"79.82"
"P0068","Electronics",104,"97.79"
"P0126","Clothing",150,"60.35"
"P0133","Clothing",173,"78.86"
"P0096","Toys",20,"53.71"
"P0016","Clothing",73,"68.41"
"P0159","Electronics",100,"96.19"
"P0129","Furniture",28,"30.4"
"P0116","Furniture",99,"55.73"
"P0070","Electronics",60,"68.62"
"P0171","Electronics",127,"87.41"
"P0175","Electronics",119,"40.26"
"P0046","Clothing",101,"30.07"
"P0067","Furniture",113,"43.01"
"P0183","Electronics",92,"75.1"
"P0166","Groceries",137,"70.24"
"P0079","Furniture",86,"54.99"
"P0187","Clothing",131,"79"
"P0178","Clothing",75,"67.9"
"P0057","Clothing",83,"58.59"
"P0153","Furniture",57,"17.7"
"P0083","Toys",100,"70.57"
"P0069","Clothing",76,"25.93"
"P0125","Clothing",44,"13.22"
"P0017","Toys",43,"56.64"
"P0149","Furniture",132,"54.68"
"P0066","Clothing",90,"69.72"
"P0061","Clothing",49,"80.79"
"P0085","Electronics",139,"76.21"
"P0068","Electronics",36,"68.17"
"P0126","Clothing",167,"87.34"
"P0133","Clothing",92,"70.34"
"P0096","Toys",113,"28.72"
"P0016","Clothing",112,"52.31"
"P0031","Electronics",78,"31.41"
"P0159","Electronics",61,"72.6"
"P0116","Furniture",54,"33.06"
"P0070","Electronics",60,"11.31"
"P0171","Electronics",42,"38.33"
"P0175","Electronics",100,"70.68"
"P0046","Clothing",59,"20.31"
"P0067","Furniture",104,"16.26"
"P0183","Electronics",160,"22.27"
"P0166","Groceries",109,"68.45"
"P0079","Furniture",112,"45.08"
"P0187","Clothing",114,"56.94"
"P0057","Clothing",77,"42.78"
"P0153","Furniture",128,"98.8"
"P0083","Toys",63,"55.55"
"P0069","Clothing",70,"92.72"
"P0125","Clothing",89,"22.99"
"P0017","Toys",28,"93.16"
"P0149","Furniture",102,"24.06"
"P0094","Groceries",128,"53.07"
"P0061","Clothing",115,"15.5"
"P0085","Electronics",108,"11.16"
"P0068","Electronics",92,"52.31"
"P0126","Clothing",178,"85.97"
"P0133","Clothing",91,"32.88"
"P0096","Toys",147,"63.18"
"P0016","Clothing",0,"19.01"
"P0031","Electronics",122,"32.45"
"P0159","Electronics",81,"36.09"
"P0116","Furniture",120,"34.66"
"P0070","Electronics",137,"67.24"
"P0171","Electronics",74,"14.52"
"P0046","Clothing",117,"36.15"
"P0067","Furniture",97,"10.32"
"P0183","Electronics",59,"33.37"
"P0166","Groceries",76,"49.69"
"P0079","Furniture",144,"82.89"
"P0187","Clothing",99,"43.69"
"P0057","Clothing",22,"15.7"
"P0153","Furniture",106,"19.92"
"P0083","Toys",26,"18.79"
"P0069","Clothing",70,"16.44"
"P0125","Clothing",169,"54.76"
"P0017","Toys",64,"34.68"
"P0149","Furniture",41,"42.4"
"P0094","Groceries",49,"77.4"
"P0066","Clothing",69,"71.75"
"P0061","Clothing",153,"10.85"
"P0085","Electronics",137,"79.74"
"P0068","Electronics",129,"69.48"
"P0126","Clothing",61,"33.48"
"P0133","Clothing",125,"57.29"
"P0096","Toys",125,"44.45"
"P0016","Clothing",106,"84.32"
"P0031","Electronics",98,"73.7"
"P0159","Electronics",84,"67.26"
"P0129","Furniture",59,"91.33"
"P0116","Furniture",119,"89.13"
"P0070","Electronics",124,"87.45"
"P0171","Electronics",94,"10.74"
"P0175","Electronics",64,"63.09"
"P0046","Clothing",70,"53.4"
"P0067","Furniture",94,"75.18"
"P0183","Electronics",88,"66.48"
"P0166","Groceries",61,"24.12"
"P0187","Clothing",53,"83.62"
"P0178","Clothing",97,"19.68"
"P0153","Furniture",56,"28.34"
"P0083","Toys",75,"81.04"
"P0125","Clothing",67,"15.79"
"P0017","Toys",156,"46.53"
"P0149","Furniture",154,"74.05"
"P0094","Groceries",31,"99.31"
"P0066","Clothing",94,"71.48"
"P0061","Clothing",46,"46.65"
"P0085","Electronics",103,"23.01"
"P0068","Electronics",78,"60.62"
"P0126","Clothing",78,"61.15"
"P0133","Clothing",111,"66.78"
"P0096","Toys",101,"79.02"
"P0016","Clothing",66,"96.78"
"P0031","Electronics",68,"79.51"
"P0159","Electronics",127,"73.23"
"P0129","Furniture",134,"23.37"
"P0116","Furniture",113,"62.01"
"P0070","Electronics",49,"10.56"
"P0171","Electronics",94,"85.51"
"P0175","Electronics",147,"36.37"
"P0046","Clothing",124,"67.6"
"P0183","Electronics",100,"18.14"
"P0079","Furniture",124,"17.89"
"P0187","Clothing",137,"91.14"
"P0057","Clothing",160,"12.48"
"P0083","Toys",66,"41.13"
"P0069","Clothing",83,"94.4"
"P0125","Clothing",53,"77.05"
"P0017","Toys",81,"51.86"
"P0149","Furniture",66,"74.87"
"P0094","Groceries",65,"85.1"
"P0061","Clothing",130,"82.55"
"P0085","Electronics",56,"12.09"
"P0068","Electronics",131,"43.43"
"P0126","Clothing",111,"20.76"
"P0133","Clothing",89,"15.65"
"P0096","Toys",57,"71.14"
"P0016","Clothing",103,"50.33"
"P0159","Electronics",73,"11.27"
"P0129","Furniture",73,"59.86"
"P0116","Furniture",56,"59.72"
"P0070","Electronics",106,"88.09"
"P0171","Electronics",108,"14.91"
"P0175","Electronics",116,"22.84"
"P0046","Clothing",58,"66.26"
"P0067","Furniture",120,"26.89"
"P0166","Groceries",41,"50.26"
"P0079","Furniture",70,"79.51"
"P0187","Clothing",109,"90.77"
"P0178","Clothing",110,"67.61"
"P0057","Clothing",88,"45.51"
"P0153","Furniture",143,"95.57"
"P0083","Toys",110,"97.68"
"P0125","Clothing",163,"12.55"
"P0017","Toys",53,"69.55"
"P0149","Furniture",152,"99.01"
"P0094","Groceries",100,"97.4"
"P0066","Clothing",63,"42.99"
"P0061","Clothing",88,"95.61"
"P0085","Electronics",68,"71.71"
"P0068","Electronics",55,"52.36"
"P0126","Clothing",79,"84.94"
"P0133","Clothing",105,"68.31"
"P0096","Toys",160,"89.83"
"P0016","Clothing",71,"83.04"
"P0031","Electronics",133,"28.6"
"P0129","Furniture",81,"52.44"
"P0116","Furniture",138,"31.48"
"P0070","Electronics",88,"98.55"
"P0171","Electronics",35,"34.46"
"P0175","Electronics",78,"14.1"
"P0046","Clothing",136,"66.76"
"P0183","Electronics",161,"14.07"
"P0166","Groceries",130,"65.03"
"P0079","Furniture",108,"66.64"
"P0187","Clothing",164,"82.81"
"P0178","Clothing",133,"68.86"
"P0057","Clothing",111,"45.92"
"P0153","Furniture",86,"95.32"
"P0083","Toys",147,"47.43"
"P0069","Clothing",151,"59.05"
"P0125","Clothing",75,"56.73"
"P0149","Furniture",78,"85.6"
"P0094","Groceries",120,"69.99"
"P0066","Clothing",132,"67.03"
"P0061","Clothing",75,"57.56"
"P0085","Electronics",111,"44.8"
"P0068","Electronics",51,"94.74"
"P0126","Clothing",72,"29.21"
"P0133","Clothing",26,"99.01"
"P0096","Toys",72,"16.33"
"P0016","Clothing",83,"41.07"
"P0129","Furniture",108,"10.49"
"P0116","Furniture",111,"31.37"
"P0070","Electronics",109,"89.12"
"P0171","Electronics",92,"35.07"
"P0175","Electronics",80,"26.04"
"P0046","Clothing",166,"47.06"
"P0067","Furniture",77,"95.25"
"P0183","Electronics",134,"60.11"
"P0166","Groceries",100,"52.58"
"P0079","Furniture",79,"20.2"
"P0187","Clothing",124,"21.82"
"P0178","Clothing",54,"44.67"
"P0057","Clothing",127,"39.32"
"P0153","Furniture",64,"69.31"
"P0069","Clothing",91,"30.78"
"P0125","Clothing",49,"67.97"
"P0017","Toys",104,"29.08"
"P0149","Furniture",105,"69.88"
"P0094","Groceries",63,"65.01"
"P0066","Clothing",105,"68.73"
"P0061","Clothing",48,"61.14"
"P0085","Electronics",109,"44.49"
"P0068","Electronics",34,"58.58"
"P0126","Clothing",44,"80.27"
"P0133","Clothing",82,"89.96"
"P0016","Clothing",88,"79.29"
"P0159","Electronics",152,"12.27"
"P0129","Furniture",118,"71.43"
"P0116","Furniture",130,"94.51"
"P0070","Electronics",81,"87.01"
"P0171","Electronics",112,"96.23"
"P0175","Electronics",61,"54.26"
"P0046","Clothing",76,"13.22"
"P0183","Electronics",73,"76.28"
"P0166","Groceries",119,"17.62"
"P0079","Furniture",82,"43.21"
"P0178","Clothing",80,"32.45"
"P0057","Clothing",80,"85.55"
"P0153","Furniture",94,"25.45"
"P0083","Toys",156,"36.45"
"P0125","Clothing",147,"67.6"
"P0017","Toys",90,"56.21"
"P0149","Furniture",121,"52.53"
"P0094","Groceries",82,"51.77"
"P0066","Clothing",155,"90.5"
"P0061","Clothing",119,"93.92"
"P0085","Electronics",92,"45.61"
"P0068","Electronics",62,"66.23"
"P0126","Clothing",82,"54.08"
"P0133","Clothing",131,"62.87"
"P0096","Toys",145,"78.89"
"P0031","Electronics",53,"76.79"
"P0159","Electronics",54,"10.55"
"P0129","Furniture",114,"15.7"
"P0116","Furniture",75,"51.91"
"P0070","Electronics",69,"71.12"
"P0175","Electronics",75,"87.37"
"P0046","Clothing",53,"94.74"
"P0067","Furniture",78,"16.6"
"P0183","Electronics",106,"89.49"
"P0166","Groceries",123,"77.93"
"P0079","Furniture",163,"88.27"
"P0187","Clothing",145,"35.77"
"P0178","Clothing",84,"84.86"
"P0057","Clothing",110,"42.96"
"P0153","Furniture",106,"81.1"
"P0083","Toys",47,"93.64"
"P0069","Clothing",59,"43.84"
"P0125","Clothing",77,"71.56"
"P0017","Toys",101,"38.72"
"P0149","Furniture",67,"55.71"
"P0066","Clothing",69,"93.83"
"P0061","Clothing",107,"89.42"
"P0085","Electronics",22,"35.97"
"P0133","Clothing",59,"50.47"
"P0096","Toys",68,"87.98"
"P0031","Electronics",143,"41.9"
"P0159","Electronics",105,"59.15"
"P0129","Furniture",97,"95.56"
"P0116","Furniture",55,"76.37"
"P0070","Electronics",64,"38.11"
"P0171","Electronics",114,"55.34"
"P0175","Electronics",130,"43.92"
"P0046","Clothing",170,"19.73"
"P0067","Furniture",102,"36.96"
"P0183","Electronics",64,"65.49"
"P0166","Groceries",95,"67.42"
"P0079","Furniture",89,"94.25"
"P0187","Clothing",106,"78.25"
"P0178","Clothing",113,"85.19"
"P0057","Clothing",60,"71.15"
"P0153","Furniture",168,"33.42"
"P0083","Toys",90,"30.76"
"P0069","Clothing",111,"80.97"
"P0125","Clothing",70,"65.64"
"P0149","Furniture",82,"90.41"
"P0094","Groceries",97,"97.8"
"P0066","Clothing",73,"91.68"
"P0085","Electronics",85,"42.47"
"P0126","Clothing",99,"50.06"
"P0133","Clothing",69,"20.62"
"P0096","Toys",92,"29.16"
"P0016","Clothing",90,"89.27"
"P0031","Electronics",185,"11.05"
"P0159","Electronics",119,"45.48"
"P0129","Furniture",81,"45.01"
"P0116","Furniture",69,"31.66"
"P0171","Electronics",50,"94.48"
"P0175","Electronics",122,"64.35"
"P0046","Clothing",125,"88.94"
"P0067","Furniture",70,"13.67"
"P0183","Electronics",122,"75.01"
"P0166","Groceries",35,"65.41"
"P0079","Furniture",38,"96.58"
"P0187","Clothing",71,"11.97"
"P0178","Clothing",95,"63.01"
"P0153","Furniture",80,"33.51"
"P0083","Toys",119,"55.41"
"P0069","Clothing",170,"12.01"
"P0125","Clothing",89,"91.43"
"P0017","Toys",73,"75.29"
"P0094","Groceries",103,"78.82"
"P0068","Electronics",154,"58.61"
"P0126","Clothing",111,"25.57"
"P0016","Clothing",99,"25.62"
"P0031","Electronics",89,"32.57"
"P0159","Electronics",62,"41.47"
"P0129","Furniture",79,"55.63"
"P0116","Furniture",154,"51.73"
"P0070","Electronics",30,"53.81"
"P0171","Electronics",125,"67.25"
"P0046","Clothing",95,"32.17"
"P0067","Furniture",80,"10.32"
"P0183","Electronics",95,"65.36"
"P0166","Groceries",53,"32.57"
"P0079","Furniture",97,"76.29"
"P0187","Clothing",92,"30.02"
"P0178","Clothing",133,"36.19"
"P0057","Clothing",64,"26.72"
"P0153","Furniture",95,"81.68"
"P0083","Toys",146,"69.92"
"P0069","Clothing",69,"59.6"
"P0017","Toys",61,"56.18"
"P0149","Furniture",100,"65.22"
"P0094","Groceries",167,"56.54"
"P0066","Clothing",87,"85.11"
"P0061","Clothing",64,"38.03"
"P0085","Electronics",125,"42.52"
"P0126","Clothing",121,"91.84"
"P0133","Clothing",91,"88.96"
"P0096","Toys",149,"41.34"
"P0016","Clothing",114,"88.36"
"P0031","Electronics",56,"11.28"
"P0129","Furniture",59,"77.84"
"P0116","Furniture",107,"31.46"
"P0070","Electronics",82,"85.86"
"P0171","Electronics",87,"27.33"
"P0175","Electronics",93,"52.98"
"P0067","Furniture",79,"80.64"
"P0183","Electronics",72,"37.14"
"P0166","Groceries",97,"51.71"
"P0079","Furniture",125,"69.52"
"P0187","Clothing",87,"29.1"
"P0178","Clothing",98,"66.39"
"P0057","Clothing",82,"45.6"
"P0153","Furniture",118,"94.32"
"P0083","Toys",132,"24.88"
"P0069","Clothing",104,"36.31"
"P0125","Clothing",183,"38.99"
"P0017","Toys",93,"55.6"
"P0149","Furniture",50,"64.46"
"P0066","Clothing",38,"15.35"
"P0061","Clothing",98,"57.47"
"P0085","Electronics",71,"16.36"
"P0068","Electronics",77,"42.46"
"P0133","Clothing",96,"78.67"
"P0096","Toys",48,"15.76"
"P0016","Clothing",163,"58.04"
"P0031","Electronics",59,"69.12"
"P0159","Electronics",105,"98.12"
"P0129","Furniture",86,"80.09"
"P0070","Electronics",89,"17.57"
"P0175","Electronics",140,"93.33"
"P0046","Clothing",110,"63.66"
"P0067","Furniture",103,"64.47"
"P0166","Groceries",141,"19.54"
"P0187","Clothing",102,"96.98"
"P0178","Clothing",114,"11.61"
"P0057","Clothing",154,"89.71"
"P0069","Clothing",101,"13.01"
"P0125","Clothing",121,"29.62"
"P0017","Toys",117,"30.2"
"P0149","Furniture",92,"41.08"
"P0094","Groceries",101,"14.18"
"P0066","Clothing",147,"10.35"
"P0061","Clothing",62,"29.11"
"P0085","Electronics",112,"55.54"
"P0068","Electronics",115,"11.65"
"P0126","Clothing",150,"76.64"
"P0133","Clothing",90,"31.45"
"P0096","Toys",78,"80.15"
"P0016","Clothing",87,"70.22"
"P0159","Electronics",50,"73.99"
"P0129","Furniture",104,"75.56"
"P0116","Furniture",98,"15.3"
"P0070","Electronics",99,"50.43"
"P0046","Clothing",69,"88.47"
"P0067","Furniture",43,"34.41"
"P0183","Electronics",88,"88.19"
"P0187","Clothing",59,"63.83"
"P0178","Clothing",98,"23.57"
"P0057","Clothing",124,"77.62"
"P0153","Furniture",24,"14.66"
"P0069","Clothing",72,"89.79"
"P0125","Clothing",116,"10.77"
"P0017","Toys",81,"92.41"
"P0149","Furniture",98,"23.87"
"P0094","Groceries",65,"74.56"
"P0066","Clothing",106,"94.37"
"P0085","Electronics",116,"74.36"
"P0068","Electronics",53,"15.98"
"P0133","Clothing",87,"75.62"
"P0096","Toys",53,"95.23"
"P0016","Clothing",88,"51.04"
"P0031","Electronics",170,"29.56"
"P0159","Electronics",77,"47.84"
"P0129","Furniture",117,"95.99"
"P0175","Electronics",130,"51.98"
"P0046","Clothing",78,"31.34"
"P0067","Furniture",84,"97"
"P0183","Electronics",70,"45.23"
"P0166","Groceries",130,"68.64"
"P0079","Furniture",49,"13.44"
"P0187","Clothing",117,"41.43"
"P0178","Clothing",149,"88.03"
"P0057","Clothing",124,"13.59"
"P0153","Furniture",92,"64.6"
"P0083","Toys",74,"34.29"
"P0125","Clothing",96,"36.92"
"P0017","Toys",86,"52.68"
"P0149","Furniture",158,"42.8"
"P0094","Groceries",83,"67.6"
"P0066","Clothing",95,"12.11"
"P0061","Clothing",39,"10.11"
"P0085","Electronics",78,"50.12"
"P0068","Electronics",120,"21.09"
"P0126","Clothing",79,"53.88"
"P0133","Clothing",56,"30.06"
"P0016","Clothing",86,"69.07"
"P0031","Electronics",117,"26.65"
"P0159","Electronics",101,"10.31"
"P0129","Furniture",71,"15.37"
"P0116","Furniture",110,"48.98"
"P0171","Electronics",25,"29.12"
"P0175","Electronics",45,"22.87"
"P0046","Clothing",106,"55.4"
"P0067","Furniture",106,"80.19"
"P0183","Electronics",139,"70.18"
"P0166","Groceries",105,"11.85"
"P0079","Furniture",87,"55.33"
"P0187","Clothing",122,"63.38"
"P0178","Clothing",72,"87.65"
"P0153","Furniture",132,"58.32"
"P0083","Toys",87,"58.89"
"P0125","Clothing",111,"41.57"
"P0017","Toys",81,"72.22"
"P0094","Groceries",53,"21.53"
"P0066","Clothing",80,"59.87"
"P0061","Clothing",122,"38.01"
"P0085","Electronics",97,"53.17"
"P0068","Electronics",50,"72.09"
"P0126","Clothing",121,"10.79"
"P0133","Clothing",91,"36.73"
"P0031","Electronics",123,"84.14"
"P0159","Electronics",166,"71.27"
"P0129","Furniture",80,"89.71"
"P0116","Furniture",37,"41.23"
"P0070","Electronics",33,"96.58"
"P0046","Clothing",112,"87.01"
"P0067","Furniture",72,"95.46"
"P0183","Electronics",52,"11.3"
"P0166","Groceries",92,"53.49"
"P0187","Clothing",206,"53.2"
"P0178","Clothing",58,"13.16"
"P0083","Toys",132,"25.68"
"P0069","Clothing",115,"83"
"P0017","Toys",118,"23.52"
"P0149","Furniture",64,"45.26"
"P0094","Groceries",89,"98.32"
"P0066","Clothing",71,"78.46"
"P0061","Clothing",113,"27.05"
"P0085","Electronics",88,"77.02"
"P0068","Electronics",72,"19.23"
"P0126","Clothing",111,"45.32"
"P0133","Clothing",77,"42.89"
"P0096","Toys",59,"45.48"
"P0031","Electronics",71,"89.92"
"P0159","Electronics",94,"16.2"
"P0116","Furniture",85,"35.15"
"P0070","Electronics",101,"22.14"
"P0046","Clothing",135,"10.17"
"P0067","Furniture",57,"85.33"
"P0183","Electronics",37,"88.16"
"P0166","Groceries",86,"10.34"
"P0079","Furniture",87,"74.58"
"P0187","Clothing",106,"49.65"
"P0178","Clothing",96,"92.68"
"P0057","Clothing",104,"89.64"
"P0153","Furniture",81,"93.59"
"P0083","Toys",88,"13.73"
"P0069","Clothing",67,"36.3"
"P0125","Clothing",141,"68.93"
"P0017","Toys",123,"34.99"
"P0149","Furniture",90,"86.9"
"P0094","Groceries",113,"62.8"
"P0061","Clothing",149,"97.96"
"P0085","Electronics",120,"17.29"
"P0133","Clothing",48,"23.66"
"P0096","Toys",150,"67.27"
"P0016","Clothing",127,"76.5"
"P0031","Electronics",55,"72.01"
"P0159","Electronics",84,"98.48"
"P0129","Furniture",79,"21.93"
"P0116","Furniture",86,"51.79"
"P0070","Electronics",111,"32.64"
"P0171","Electronics",128,"10.52"
"P0175","Electronics",84,"59.68"
"P0046","Clothing",80,"22.23"
"P0067","Furniture",75,"98.51"
"P0183","Electronics",30,"19.15"
"P0166","Groceries",54,"44.37"
"P0079","Furniture",74,"65.45"
"P0187","Clothing",63,"89.05"
"P0178","Clothing",67,"89.43"
"P0057","Clothing",164,"50.89"
"P0153","Furniture",89,"63.02"
"P0083","Toys",76,"66.51"
"P0069","Clothing",72,"91.98"
"P0125","Clothing",201,"64.8"
"P0017","Toys",109,"37.95"
"P0149","Furniture",126,"53.53"
"P0094","Groceries",94,"45.16"
"P0061","Clothing",109,"24.51"
"P0085","Electronics",93,"33.59"
"P0126","Clothing",82,"15.39"
"P0133","Clothing",54,"24.13"
"P0096","Toys",130,"25.95"
"P0016","Clothing",126,"56.71"
"P0031","Electronics",88,"54.9"
"P0159","Electronics",106,"11.89"
"P0129","Furniture",94,"68.62"
"P0116","Furniture",66,"60.87"
"P0070","Electronics",137,"39.19"
"P0171","Electronics",87,"14.35"
"P0183","Electronics",55,"32.93"
"P0166","Groceries",94,"76.28"
"P0187","Clothing",72,"93.84"
"P0178","Clothing",58,"68.98"
"P0153","Furniture",95,"90.81"
"P0083","Toys",88,"25.42"
"P0017","Toys",145,"21.41"
"P0094","Groceries",106,"78.53"
"P0066","Clothing",69,"93.75"
"P0061","Clothing",90,"23.69"
"P0085","Electronics",128,"22.36"
"P0068","Electronics",85,"25.56"
"P0126","Clothing",71,"34.18"
"P0133","Clothing",72,"80.71"
"P0096","Toys",88,"26.71"
"P0016","Clothing",81,"15.59"
"P0031","Electronics",86,"63.46"
"P0159","Electronics",95,"45.15"
"P0129","Furniture",117,"50"
"P0070","Electronics",93,"63.28"
"P0171","Electronics",141,"89.63"
"P0175","Electronics",69,"98.07"
"P0046","Clothing",69,"46.72"
"P0067","Furniture",86,"40.9"
"P0166","Groceries",129,"68.61"
"P0079","Furniture",74,"88.15"
"P0187","Clothing",74,"26.01"
"P0057","Clothing",120,"22.99"
"P0153","Furniture",128,"54.92"
"P0083","Toys",111,"88.06"
"P0069","Clothing",106,"71.81"
"P0125","Clothing",125,"55.66"
"P0017","Toys",125,"54.13"
"P0066","Clothing",83,"92.53"
"P0061","Clothing",51,"14.37"
"P0085","Electronics",136,"12.62"
"P0068","Electronics",123,"36.88"
